"date","state_id","weekday","month","year","event_name_1","event_name_2","snap_CA","snap_TX","snap_WI","mean_sell_price","total_sales"
"2013-12-29","TX","Sunday",12,2013,"None","None",0,0,0,4.37379279736241,9983
"2013-12-29","WI","Sunday",12,2013,"None","None",0,0,0,4.39808739708676,8683
"2013-12-30","CA","Monday",12,2013,"None","None",0,0,0,4.37819157314432,15159
"2013-12-30","TX","Monday",12,2013,"None","None",0,0,0,4.37379279736241,8975
"2013-12-30","WI","Monday",12,2013,"None","None",0,0,0,4.39808739708676,8159
"2013-12-31","CA","Tuesday",12,2013,"None","None",0,0,0,4.37819157314432,14973
"2013-12-31","TX","Tuesday",12,2013,"None","None",0,0,0,4.37379279736241,9789
"2013-12-31","WI","Tuesday",12,2013,"None","None",0,0,0,4.39808739708676,10049
"2014-01-01","CA","Wednesday",1,2014,"NewYear","None",1,1,0,4.37819157314432,10884
"2014-01-01","TX","Wednesday",1,2014,"NewYear","None",1,1,0,4.37379279736241,7837
"2014-01-01","WI","Wednesday",1,2014,"NewYear","None",1,1,0,4.39808739708676,5124
"2014-01-02","CA","Thursday",1,2014,"None","None",1,0,1,4.37819157314432,14703
"2014-01-02","TX","Thursday",1,2014,"None","None",1,0,1,4.37379279736241,8647
"2014-01-02","WI","Thursday",1,2014,"None","None",1,0,1,4.39808739708676,9303
"2014-01-03","CA","Friday",1,2014,"None","None",1,1,1,4.37819157314432,15982
"2014-01-03","TX","Friday",1,2014,"None","None",1,1,1,4.37379279736241,10147
"2014-01-03","WI","Friday",1,2014,"None","None",1,1,1,4.39808739708676,12741
"2014-01-04","CA","Saturday",1,2014,"None","None",1,0,0,4.38047306562194,17993
"2014-01-04","TX","Saturday",1,2014,"None","None",1,0,0,4.37220341124447,11291
"2014-01-04","WI","Saturday",1,2014,"None","None",1,0,0,4.40227536597678,15332
"2014-01-05","CA","Sunday",1,2014,"None","None",1,1,1,4.38047306562194,19258
"2014-01-05","TX","Sunday",1,2014,"None","None",1,1,1,4.37220341124447,12592
"2014-01-05","WI","Sunday",1,2014,"None","None",1,1,1,4.40227536597678,13452
"2014-01-06","CA","Monday",1,2014,"None","None",1,1,1,4.38047306562194,15562
"2014-01-06","TX","Monday",1,2014,"None","None",1,1,1,4.37220341124447,9616
"2014-01-06","WI","Monday",1,2014,"None","None",1,1,1,4.40227536597678,7234
"2014-01-07","CA","Tuesday",1,2014,"OrthodoxChristmas","None",1,1,0,4.38047306562194,14199
"2014-01-07","TX","Tuesday",1,2014,"OrthodoxChristmas","None",1,1,0,4.37220341124447,9289
"2014-01-07","WI","Tuesday",1,2014,"OrthodoxChristmas","None",1,1,0,4.40227536597678,7464
"2014-01-08","CA","Wednesday",1,2014,"None","None",1,0,1,4.38047306562194,13953
"2014-01-08","TX","Wednesday",1,2014,"None","None",1,0,1,4.37220341124447,8760
"2014-01-08","WI","Wednesday",1,2014,"None","None",1,0,1,4.40227536597678,10260
"2014-01-09","CA","Thursday",1,2014,"None","None",1,1,1,4.38047306562194,13308
"2014-01-09","TX","Thursday",1,2014,"None","None",1,1,1,4.37220341124447,9046
"2014-01-09","WI","Thursday",1,2014,"None","None",1,1,1,4.40227536597678,10843
"2014-01-10","CA","Friday",1,2014,"None","None",1,0,0,4.38047306562194,15094
"2014-01-10","TX","Friday",1,2014,"None","None",1,0,0,4.37220341124447,8404
"2014-01-10","WI","Friday",1,2014,"None","None",1,0,0,4.40227536597678,9268
"2014-01-11","CA","Saturday",1,2014,"None","None",0,1,1,4.38663250366032,20084
"2014-01-11","TX","Saturday",1,2014,"None","None",0,1,1,4.36743044189853,12676
"2014-01-11","WI","Saturday",1,2014,"None","None",0,1,1,4.4018573943662,15038
"2014-01-12","CA","Sunday",1,2014,"None","None",0,1,1,4.38663250366032,19062
"2014-01-12","TX","Sunday",1,2014,"None","None",0,1,1,4.36743044189853,13028
"2014-01-12","WI","Sunday",1,2014,"None","None",0,1,1,4.4018573943662,14768
"2014-01-13","CA","Monday",1,2014,"None","None",0,1,0,4.38663250366032,14826
"2014-01-13","TX","Monday",1,2014,"None","None",0,1,0,4.36743044189853,10226
"2014-01-13","WI","Monday",1,2014,"None","None",0,1,0,4.4018573943662,8662
"2014-01-14","CA","Tuesday",1,2014,"None","None",0,0,1,4.38663250366032,12483
"2014-01-14","TX","Tuesday",1,2014,"None","None",0,0,1,4.36743044189853,8390
"2014-01-14","WI","Tuesday",1,2014,"None","None",0,0,1,4.4018573943662,9350
"2014-01-15","CA","Wednesday",1,2014,"None","None",0,1,1,4.38663250366032,13118
"2014-01-15","TX","Wednesday",1,2014,"None","None",0,1,1,4.36743044189853,8649
"2014-01-15","WI","Wednesday",1,2014,"None","None",0,1,1,4.4018573943662,9812
"2014-01-16","CA","Thursday",1,2014,"None","None",0,0,0,4.38663250366032,13275
"2014-01-16","TX","Thursday",1,2014,"None","None",0,0,0,4.36743044189853,8290
"2014-01-16","WI","Thursday",1,2014,"None","None",0,0,0,4.4018573943662,9625
"2014-01-17","CA","Friday",1,2014,"None","None",0,0,0,4.38663250366032,15801
"2014-01-17","TX","Friday",1,2014,"None","None",0,0,0,4.36743044189853,8810
"2014-01-17","WI","Friday",1,2014,"None","None",0,0,0,4.4018573943662,10629
"2014-01-18","CA","Saturday",1,2014,"None","None",0,0,0,4.38900301527089,20056
"2014-01-18","TX","Saturday",1,2014,"None","None",0,0,0,4.37084913955533,10339
"2014-01-18","WI","Saturday",1,2014,"None","None",0,0,0,4.40029172405158,12838
"2014-01-19","CA","Sunday",1,2014,"None","None",0,0,0,4.38900301527089,17807
"2014-01-19","TX","Sunday",1,2014,"None","None",0,0,0,4.37084913955533,11231
"2014-01-19","WI","Sunday",1,2014,"None","None",0,0,0,4.40029172405158,11389
"2014-01-20","CA","Monday",1,2014,"MartinLutherKingDay","None",0,0,0,4.38900301527089,15452
"2014-01-20","TX","Monday",1,2014,"MartinLutherKingDay","None",0,0,0,4.37084913955533,9189
"2014-01-20","WI","Monday",1,2014,"MartinLutherKingDay","None",0,0,0,4.40029172405158,8065
"2014-01-21","CA","Tuesday",1,2014,"None","None",0,0,0,4.38900301527089,12793
"2014-01-21","TX","Tuesday",1,2014,"None","None",0,0,0,4.37084913955533,7404
"2014-01-21","WI","Tuesday",1,2014,"None","None",0,0,0,4.40029172405158,7657
"2014-01-22","CA","Wednesday",1,2014,"None","None",0,0,0,4.38900301527089,13228
"2014-01-22","TX","Wednesday",1,2014,"None","None",0,0,0,4.37084913955533,7567
"2014-01-22","WI","Wednesday",1,2014,"None","None",0,0,0,4.40029172405158,7402
"2014-01-23","CA","Thursday",1,2014,"None","None",0,0,0,4.38900301527089,12047
"2014-01-23","TX","Thursday",1,2014,"None","None",0,0,0,4.37084913955533,7212
"2014-01-23","WI","Thursday",1,2014,"None","None",0,0,0,4.40029172405158,6985
"2014-01-24","CA","Friday",1,2014,"None","None",0,0,0,4.38900301527089,14269
"2014-01-24","TX","Friday",1,2014,"None","None",0,0,0,4.37084913955533,7669
"2014-01-24","WI","Friday",1,2014,"None","None",0,0,0,4.40029172405158,8950
"2014-01-25","CA","Saturday",1,2014,"None","None",0,0,0,4.38911063747336,18248
"2014-01-25","TX","Saturday",1,2014,"None","None",0,0,0,4.36622058087131,10581
"2014-01-25","WI","Saturday",1,2014,"None","None",0,0,0,4.39762011730937,11700
"2014-01-26","CA","Sunday",1,2014,"None","None",0,0,0,4.38911063747336,19371
"2014-01-26","TX","Sunday",1,2014,"None","None",0,0,0,4.36622058087131,10811
"2014-01-26","WI","Sunday",1,2014,"None","None",0,0,0,4.39762011730937,10015
"2014-01-27","CA","Monday",1,2014,"None","None",0,0,0,4.38911063747336,13512
"2014-01-27","TX","Monday",1,2014,"None","None",0,0,0,4.36622058087131,9848
"2014-01-27","WI","Monday",1,2014,"None","None",0,0,0,4.39762011730937,6700
"2014-01-28","CA","Tuesday",1,2014,"None","None",0,0,0,4.38911063747336,12167
"2014-01-28","TX","Tuesday",1,2014,"None","None",0,0,0,4.36622058087131,5634
"2014-01-28","WI","Tuesday",1,2014,"None","None",0,0,0,4.39762011730937,6199
"2014-01-29","CA","Wednesday",1,2014,"None","None",0,0,0,4.38911063747336,10941
"2014-01-29","TX","Wednesday",1,2014,"None","None",0,0,0,4.36622058087131,6774
"2014-01-29","WI","Wednesday",1,2014,"None","None",0,0,0,4.39762011730937,7268
"2014-01-30","CA","Thursday",1,2014,"None","None",0,0,0,4.38911063747336,11714
"2014-01-30","TX","Thursday",1,2014,"None","None",0,0,0,4.36622058087131,7442
"2014-01-30","WI","Thursday",1,2014,"None","None",0,0,0,4.39762011730937,7861
"2014-01-31","CA","Friday",1,2014,"None","None",0,0,0,4.38911063747336,14942
"2014-01-31","TX","Friday",1,2014,"None","None",0,0,0,4.36622058087131,9334
"2014-01-31","WI","Friday",1,2014,"None","None",0,0,0,4.39762011730937,12213
"2014-02-01","CA","Saturday",2,2014,"None","None",1,1,0,4.38931453948639,20480
"2014-02-01","TX","Saturday",2,2014,"None","None",1,1,0,4.37683356224248,12629
"2014-02-01","WI","Saturday",2,2014,"None","None",1,1,0,4.39408145472662,12224
"2014-02-02","CA","Sunday",2,2014,"SuperBowl","None",1,0,1,4.38931453948639,19300
"2014-02-02","TX","Sunday",2,2014,"SuperBowl","None",1,0,1,4.37683356224248,11121
"2014-02-02","WI","Sunday",2,2014,"SuperBowl","None",1,0,1,4.39408145472662,13476
"2014-02-03","CA","Monday",2,2014,"None","None",1,1,1,4.38931453948639,15947
"2014-02-03","TX","Monday",2,2014,"None","None",1,1,1,4.37683356224248,9288
"2014-02-03","WI","Monday",2,2014,"None","None",1,1,1,4.39408145472662,12059
"2014-02-04","CA","Tuesday",2,2014,"None","None",1,0,0,4.38931453948639,13963
"2014-02-04","TX","Tuesday",2,2014,"None","None",1,0,0,4.37683356224248,7692
"2014-02-04","WI","Tuesday",2,2014,"None","None",1,0,0,4.39408145472662,8922
"2014-02-05","CA","Wednesday",2,2014,"None","None",1,1,1,4.38931453948639,13759
"2014-02-05","TX","Wednesday",2,2014,"None","None",1,1,1,4.37683356224248,8412
"2014-02-05","WI","Wednesday",2,2014,"None","None",1,1,1,4.39408145472662,9505
"2014-02-06","CA","Thursday",2,2014,"None","None",1,1,1,4.38931453948639,13845
"2014-02-06","TX","Thursday",2,2014,"None","None",1,1,1,4.37683356224248,8352
"2014-02-06","WI","Thursday",2,2014,"None","None",1,1,1,4.39408145472662,10192
"2014-02-07","CA","Friday",2,2014,"None","None",1,1,0,4.38931453948639,14641
"2014-02-07","TX","Friday",2,2014,"None","None",1,1,0,4.37683356224248,9671
"2014-02-07","WI","Friday",2,2014,"None","None",1,1,0,4.39408145472662,9943
"2014-02-08","CA","Saturday",2,2014,"None","None",1,0,1,4.39508935434281,21851
"2014-02-08","TX","Saturday",2,2014,"None","None",1,0,1,4.37139381903935,11365
"2014-02-08","WI","Saturday",2,2014,"None","None",1,0,1,4.39493666169896,13892
"2014-02-09","CA","Sunday",2,2014,"None","None",1,1,1,4.39508935434281,21126
"2014-02-09","TX","Sunday",2,2014,"None","None",1,1,1,4.37139381903935,13388
"2014-02-09","WI","Sunday",2,2014,"None","None",1,1,1,4.39493666169896,13526
"2014-02-10","CA","Monday",2,2014,"None","None",1,0,0,4.39508935434281,15714
"2014-02-10","TX","Monday",2,2014,"None","None",1,0,0,4.37139381903935,8654
"2014-02-10","WI","Monday",2,2014,"None","None",1,0,0,4.39493666169896,8779
"2014-02-11","CA","Tuesday",2,2014,"None","None",0,1,1,4.39508935434281,13694
"2014-02-11","TX","Tuesday",2,2014,"None","None",0,1,1,4.37139381903935,9350
"2014-02-11","WI","Tuesday",2,2014,"None","None",0,1,1,4.39493666169896,10489
"2014-02-12","CA","Wednesday",2,2014,"None","None",0,1,1,4.39508935434281,13889
"2014-02-12","TX","Wednesday",2,2014,"None","None",0,1,1,4.37139381903935,11094
"2014-02-12","WI","Wednesday",2,2014,"None","None",0,1,1,4.39493666169896,11755
"2014-02-13","CA","Thursday",2,2014,"None","None",0,1,0,4.39508935434281,15294
"2014-02-13","TX","Thursday",2,2014,"None","None",0,1,0,4.37139381903935,11744
"2014-02-13","WI","Thursday",2,2014,"None","None",0,1,0,4.39493666169896,10445
"2014-02-14","CA","Friday",2,2014,"ValentinesDay","None",0,0,1,4.39508935434281,13393
"2014-02-14","TX","Friday",2,2014,"ValentinesDay","None",0,0,1,4.37139381903935,9663
"2014-02-14","WI","Friday",2,2014,"ValentinesDay","None",0,0,1,4.39493666169896,10854
"2014-02-15","CA","Saturday",2,2014,"None","None",0,1,1,4.40208608321377,17799
"2014-02-15","TX","Saturday",2,2014,"None","None",0,1,1,4.37819067587568,12726
"2014-02-15","WI","Saturday",2,2014,"None","None",0,1,1,4.40104697156984,14440
"2014-02-16","CA","Sunday",2,2014,"None","None",0,0,0,4.40208608321377,17962
"2014-02-16","TX","Sunday",2,2014,"None","None",0,0,0,4.37819067587568,12794
"2014-02-16","WI","Sunday",2,2014,"None","None",0,0,0,4.40104697156984,13076
"2014-02-17","CA","Monday",2,2014,"PresidentsDay","None",0,0,0,4.40208608321377,15790
"2014-02-17","TX","Monday",2,2014,"PresidentsDay","None",0,0,0,4.37819067587568,11467
"2014-02-17","WI","Monday",2,2014,"PresidentsDay","None",0,0,0,4.40104697156984,7300
"2014-02-18","CA","Tuesday",2,2014,"None","None",0,0,0,4.40208608321377,12719
"2014-02-18","TX","Tuesday",2,2014,"None","None",0,0,0,4.37819067587568,8556
"2014-02-18","WI","Tuesday",2,2014,"None","None",0,0,0,4.40104697156984,9435
"2014-02-19","CA","Wednesday",2,2014,"None","None",0,0,0,4.40208608321377,12495
"2014-02-19","TX","Wednesday",2,2014,"None","None",0,0,0,4.37819067587568,8225
"2014-02-19","WI","Wednesday",2,2014,"None","None",0,0,0,4.40104697156984,9691
"2014-02-20","CA","Thursday",2,2014,"None","None",0,0,0,4.40208608321377,13149
"2014-02-20","TX","Thursday",2,2014,"None","None",0,0,0,4.37819067587568,8224
"2014-02-20","WI","Thursday",2,2014,"None","None",0,0,0,4.40104697156984,8330
"2014-02-21","CA","Friday",2,2014,"None","None",0,0,0,4.40208608321377,14070
"2014-02-21","TX","Friday",2,2014,"None","None",0,0,0,4.37819067587568,9316
"2014-02-21","WI","Friday",2,2014,"None","None",0,0,0,4.40104697156984,9940
"2014-02-22","CA","Saturday",2,2014,"None","None",0,0,0,4.43009314703925,17686
"2014-02-22","TX","Saturday",2,2014,"None","None",0,0,0,4.38472515337423,10868
"2014-02-22","WI","Saturday",2,2014,"None","None",0,0,0,4.41693233452045,12934
"2014-02-23","CA","Sunday",2,2014,"None","None",0,0,0,4.43009314703925,18909
"2014-02-23","TX","Sunday",2,2014,"None","None",0,0,0,4.38472515337423,13334
"2014-02-23","WI","Sunday",2,2014,"None","None",0,0,0,4.41693233452045,12184
"2014-02-24","CA","Monday",2,2014,"None","None",0,0,0,4.43009314703925,13794
"2014-02-24","TX","Monday",2,2014,"None","None",0,0,0,4.38472515337423,9228
"2014-02-24","WI","Monday",2,2014,"None","None",0,0,0,4.41693233452045,8775
"2014-02-25","CA","Tuesday",2,2014,"None","None",0,0,0,4.43009314703925,13035
"2014-02-25","TX","Tuesday",2,2014,"None","None",0,0,0,4.38472515337423,8545
"2014-02-25","WI","Tuesday",2,2014,"None","None",0,0,0,4.41693233452045,8145
"2014-02-26","CA","Wednesday",2,2014,"None","None",0,0,0,4.43009314703925,11294
"2014-02-26","TX","Wednesday",2,2014,"None","None",0,0,0,4.38472515337423,7169
"2014-02-26","WI","Wednesday",2,2014,"None","None",0,0,0,4.41693233452045,7888
"2014-02-27","CA","Thursday",2,2014,"None","None",0,0,0,4.43009314703925,12578
"2014-02-27","TX","Thursday",2,2014,"None","None",0,0,0,4.38472515337423,8424
"2014-02-27","WI","Thursday",2,2014,"None","None",0,0,0,4.41693233452045,7888
"2014-02-28","CA","Friday",2,2014,"None","None",0,0,0,4.43009314703925,13154
"2014-02-28","TX","Friday",2,2014,"None","None",0,0,0,4.38472515337423,9814
"2014-02-28","WI","Friday",2,2014,"None","None",0,0,0,4.41693233452045,11230
"2014-03-01","CA","Saturday",3,2014,"None","None",1,1,0,4.43390230101848,20981
"2014-03-01","TX","Saturday",3,2014,"None","None",1,1,0,4.40611002683581,12257
"2014-03-01","WI","Saturday",3,2014,"None","None",1,1,0,4.43284110324628,12258
"2014-03-02","CA","Sunday",3,2014,"None","None",1,0,1,4.43390230101848,20852
"2014-03-02","TX","Sunday",3,2014,"None","None",1,0,1,4.40611002683581,12206
"2014-03-02","WI","Sunday",3,2014,"None","None",1,0,1,4.43284110324628,13719
"2014-03-03","CA","Monday",3,2014,"None","None",1,1,1,4.43390230101848,15203
"2014-03-03","TX","Monday",3,2014,"None","None",1,1,1,4.40611002683581,10261
"2014-03-03","WI","Monday",3,2014,"None","None",1,1,1,4.43284110324628,11737
"2014-03-04","CA","Tuesday",3,2014,"None","None",1,0,0,4.43390230101848,13650
"2014-03-04","TX","Tuesday",3,2014,"None","None",1,0,0,4.40611002683581,7653
"2014-03-04","WI","Tuesday",3,2014,"None","None",1,0,0,4.43284110324628,8763
"2014-03-05","CA","Wednesday",3,2014,"LentStart","None",1,1,1,4.43390230101848,12396
"2014-03-05","TX","Wednesday",3,2014,"LentStart","None",1,1,1,4.40611002683581,9265
"2014-03-05","WI","Wednesday",3,2014,"LentStart","None",1,1,1,4.43284110324628,9617
"2014-03-06","CA","Thursday",3,2014,"None","None",1,1,1,4.43390230101848,12840
"2014-03-06","TX","Thursday",3,2014,"None","None",1,1,1,4.40611002683581,9479
"2014-03-06","WI","Thursday",3,2014,"None","None",1,1,1,4.43284110324628,10343
"2014-03-07","CA","Friday",3,2014,"None","None",1,1,0,4.43390230101848,14643
"2014-03-07","TX","Friday",3,2014,"None","None",1,1,0,4.40611002683581,9895
"2014-03-07","WI","Friday",3,2014,"None","None",1,1,0,4.43284110324628,10326
"2014-03-08","CA","Saturday",3,2014,"None","None",1,0,1,4.43625070369675,17971
"2014-03-08","TX","Saturday",3,2014,"None","None",1,0,1,4.39838385063046,11665
"2014-03-08","WI","Saturday",3,2014,"None","None",1,0,1,4.4358832807571,13849
"2014-03-09","CA","Sunday",3,2014,"None","None",1,1,1,4.43625070369675,21869
"2014-03-09","TX","Sunday",3,2014,"None","None",1,1,1,4.39838385063046,14175
"2014-03-09","WI","Sunday",3,2014,"None","None",1,1,1,4.4358832807571,14046
"2014-03-10","CA","Monday",3,2014,"None","None",1,0,0,4.43625070369675,16430
"2014-03-10","TX","Monday",3,2014,"None","None",1,0,0,4.39838385063046,10904
"2014-03-10","WI","Monday",3,2014,"None","None",1,0,0,4.4358832807571,10172
"2014-03-11","CA","Tuesday",3,2014,"None","None",0,1,1,4.43625070369675,13918
"2014-03-11","TX","Tuesday",3,2014,"None","None",0,1,1,4.39838385063046,10051
"2014-03-11","WI","Tuesday",3,2014,"None","None",0,1,1,4.4358832807571,10598
"2014-03-12","CA","Wednesday",3,2014,"LentWeek2","None",0,1,1,4.43625070369675,13981
"2014-03-12","TX","Wednesday",3,2014,"LentWeek2","None",0,1,1,4.39838385063046,10449
"2014-03-12","WI","Wednesday",3,2014,"LentWeek2","None",0,1,1,4.4358832807571,10512
"2014-03-13","CA","Thursday",3,2014,"None","None",0,1,0,4.43625070369675,13680
"2014-03-13","TX","Thursday",3,2014,"None","None",0,1,0,4.39838385063046,10291
"2014-03-13","WI","Thursday",3,2014,"None","None",0,1,0,4.4358832807571,9113
"2014-03-14","CA","Friday",3,2014,"None","None",0,0,1,4.43625070369675,15179
"2014-03-14","TX","Friday",3,2014,"None","None",0,0,1,4.39838385063046,10111
"2014-03-14","WI","Friday",3,2014,"None","None",0,0,1,4.4358832807571,11656
"2014-03-15","CA","Saturday",3,2014,"None","None",0,1,1,4.44398170617883,19039
"2014-03-15","TX","Saturday",3,2014,"None","None",0,1,1,4.39890619340819,12071
"2014-03-15","WI","Saturday",3,2014,"None","None",0,1,1,4.44198935784254,13598
"2014-03-16","CA","Sunday",3,2014,"Purim End","None",0,0,0,4.44398170617883,20018
"2014-03-16","TX","Sunday",3,2014,"Purim End","None",0,0,0,4.39890619340819,13285
"2014-03-16","WI","Sunday",3,2014,"Purim End","None",0,0,0,4.44198935784254,12073
"2014-03-17","CA","Monday",3,2014,"StPatricksDay","None",0,0,0,4.44398170617883,14273
"2014-03-17","TX","Monday",3,2014,"StPatricksDay","None",0,0,0,4.39890619340819,9712
"2014-03-17","WI","Monday",3,2014,"StPatricksDay","None",0,0,0,4.44198935784254,8099
"2014-03-18","CA","Tuesday",3,2014,"None","None",0,0,0,4.44398170617883,13161
"2014-03-18","TX","Tuesday",3,2014,"None","None",0,0,0,4.39890619340819,8811
"2014-03-18","WI","Tuesday",3,2014,"None","None",0,0,0,4.44198935784254,8123
"2014-03-19","CA","Wednesday",3,2014,"None","None",0,0,0,4.44398170617883,12693
"2014-03-19","TX","Wednesday",3,2014,"None","None",0,0,0,4.39890619340819,8833
"2014-03-19","WI","Wednesday",3,2014,"None","None",0,0,0,4.44198935784254,7858
"2014-03-20","CA","Thursday",3,2014,"None","None",0,0,0,4.44398170617883,12703
"2014-03-20","TX","Thursday",3,2014,"None","None",0,0,0,4.39890619340819,8365
"2014-03-20","WI","Thursday",3,2014,"None","None",0,0,0,4.44198935784254,7741
"2014-03-21","CA","Friday",3,2014,"None","None",0,0,0,4.44398170617883,14720
"2014-03-21","TX","Friday",3,2014,"None","None",0,0,0,4.39890619340819,9385
"2014-03-21","WI","Friday",3,2014,"None","None",0,0,0,4.44198935784254,9097
"2014-03-22","CA","Saturday",3,2014,"None","None",0,0,0,4.44721520163538,18616
"2014-03-22","TX","Saturday",3,2014,"None","None",0,0,0,4.39900337024555,11015
"2014-03-22","WI","Saturday",3,2014,"None","None",0,0,0,4.4445943668753,11810
"2014-03-23","CA","Sunday",3,2014,"None","None",0,0,0,4.44721520163538,20673
"2014-03-23","TX","Sunday",3,2014,"None","None",0,0,0,4.39900337024555,12219
"2014-03-23","WI","Sunday",3,2014,"None","None",0,0,0,4.4445943668753,11279
"2014-03-24","CA","Monday",3,2014,"None","None",0,0,0,4.44721520163538,14672
"2014-03-24","TX","Monday",3,2014,"None","None",0,0,0,4.39900337024555,9314
"2014-03-24","WI","Monday",3,2014,"None","None",0,0,0,4.4445943668753,7857
"2014-03-25","CA","Tuesday",3,2014,"None","None",0,0,0,4.44721520163538,12983
"2014-03-25","TX","Tuesday",3,2014,"None","None",0,0,0,4.39900337024555,8402
"2014-03-25","WI","Tuesday",3,2014,"None","None",0,0,0,4.4445943668753,7081
"2014-03-26","CA","Wednesday",3,2014,"None","None",0,0,0,4.44721520163538,12742
"2014-03-26","TX","Wednesday",3,2014,"None","None",0,0,0,4.39900337024555,6296
"2014-03-26","WI","Wednesday",3,2014,"None","None",0,0,0,4.4445943668753,7976
"2014-03-27","CA","Thursday",3,2014,"None","None",0,0,0,4.44721520163538,13134
"2014-03-27","TX","Thursday",3,2014,"None","None",0,0,0,4.39900337024555,9431
"2014-03-27","WI","Thursday",3,2014,"None","None",0,0,0,4.4445943668753,7645
"2014-03-28","CA","Friday",3,2014,"None","None",0,0,0,4.44721520163538,14684
"2014-03-28","TX","Friday",3,2014,"None","None",0,0,0,4.39900337024555,8596
"2014-03-28","WI","Friday",3,2014,"None","None",0,0,0,4.4445943668753,9638
"2014-03-29","CA","Saturday",3,2014,"None","None",0,0,0,4.44932999721991,17862
"2014-03-29","TX","Saturday",3,2014,"None","None",0,0,0,4.40518727490996,11015
"2014-03-29","WI","Saturday",3,2014,"None","None",0,0,0,4.44425194961008,12316
"2014-03-30","CA","Sunday",3,2014,"None","None",0,0,0,4.44932999721991,20499
"2014-03-30","TX","Sunday",3,2014,"None","None",0,0,0,4.40518727490996,12109
"2014-03-30","WI","Sunday",3,2014,"None","None",0,0,0,4.44425194961008,10548
"2014-03-31","CA","Monday",3,2014,"None","None",0,0,0,4.44932999721991,13605
"2014-03-31","TX","Monday",3,2014,"None","None",0,0,0,4.40518727490996,9506
"2014-03-31","WI","Monday",3,2014,"None","None",0,0,0,4.44425194961008,7561
"2014-04-01","CA","Tuesday",4,2014,"None","None",1,1,0,4.44932999721991,14505
"2014-04-01","TX","Tuesday",4,2014,"None","None",1,1,0,4.40518727490996,10208
"2014-04-01","WI","Tuesday",4,2014,"None","None",1,1,0,4.44425194961008,8995
"2014-04-02","CA","Wednesday",4,2014,"None","None",1,0,1,4.44932999721991,14744
"2014-04-02","TX","Wednesday",4,2014,"None","None",1,0,1,4.40518727490996,8515
"2014-04-02","WI","Wednesday",4,2014,"None","None",1,0,1,4.44425194961008,10440
"2014-04-03","CA","Thursday",4,2014,"None","None",1,1,1,4.44932999721991,15363
"2014-04-03","TX","Thursday",4,2014,"None","None",1,1,1,4.40518727490996,9821
"2014-04-03","WI","Thursday",4,2014,"None","None",1,1,1,4.44425194961008,11420
"2014-04-04","CA","Friday",4,2014,"None","None",1,0,0,4.44932999721991,15875
"2014-04-04","TX","Friday",4,2014,"None","None",1,0,0,4.40518727490996,9808
"2014-04-04","WI","Friday",4,2014,"None","None",1,0,0,4.44425194961008,10002
"2014-04-05","CA","Saturday",4,2014,"None","None",1,1,1,4.4492885558331,20477
"2014-04-05","TX","Saturday",4,2014,"None","None",1,1,1,4.40568878773359,12347
"2014-04-05","WI","Saturday",4,2014,"None","None",1,1,1,4.44438577586207,13952
"2014-04-06","CA","Sunday",4,2014,"None","None",1,1,1,4.4492885558331,21710
"2014-04-06","TX","Sunday",4,2014,"None","None",1,1,1,4.40568878773359,13459
"2014-04-06","WI","Sunday",4,2014,"None","None",1,1,1,4.44438577586207,13621
"2014-04-07","CA","Monday",4,2014,"None","None",1,1,0,4.4492885558331,17070
"2014-04-07","TX","Monday",4,2014,"None","None",1,1,0,4.40568878773359,10570
"2014-04-07","WI","Monday",4,2014,"None","None",1,1,0,4.44438577586207,8954
"2014-04-08","CA","Tuesday",4,2014,"None","None",1,0,1,4.4492885558331,16152
"2014-04-08","TX","Tuesday",4,2014,"None","None",1,0,1,4.40568878773359,8860
"2014-04-08","WI","Tuesday",4,2014,"None","None",1,0,1,4.44438577586207,10236
"2014-04-09","CA","Wednesday",4,2014,"None","None",1,1,1,4.4492885558331,15555
"2014-04-09","TX","Wednesday",4,2014,"None","None",1,1,1,4.40568878773359,9346
"2014-04-09","WI","Wednesday",4,2014,"None","None",1,1,1,4.44438577586207,10308
"2014-04-10","CA","Thursday",4,2014,"None","None",1,0,0,4.4492885558331,15227
"2014-04-10","TX","Thursday",4,2014,"None","None",1,0,0,4.40568878773359,9202
"2014-04-10","WI","Thursday",4,2014,"None","None",1,0,0,4.44438577586207,8609
"2014-04-11","CA","Friday",4,2014,"None","None",0,1,1,4.4492885558331,16110
"2014-04-11","TX","Friday",4,2014,"None","None",0,1,1,4.40568878773359,10900
"2014-04-11","WI","Friday",4,2014,"None","None",0,1,1,4.44438577586207,11429
"2014-04-12","CA","Saturday",4,2014,"None","None",0,1,1,4.45198948048353,18790
"2014-04-12","TX","Saturday",4,2014,"None","None",0,1,1,4.40910991636798,12830
"2014-04-12","WI","Saturday",4,2014,"None","None",0,1,1,4.4422951994268,14535
"2014-04-13","CA","Sunday",4,2014,"None","None",0,1,0,4.45198948048353,20183
"2014-04-13","TX","Sunday",4,2014,"None","None",0,1,0,4.40910991636798,14517
"2014-04-13","WI","Sunday",4,2014,"None","None",0,1,0,4.4422951994268,11383
"2014-04-14","CA","Monday",4,2014,"None","None",0,0,1,4.45198948048353,15012
"2014-04-14","TX","Monday",4,2014,"None","None",0,0,1,4.40910991636798,9664
"2014-04-14","WI","Monday",4,2014,"None","None",0,0,1,4.4422951994268,11075
